station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
0.6, 0.6, 0.0, 2011-11-14 00:00:00, 0.0, 6.5, 0.0
0.0, 0.0, 0.0, 2011-11-15 00:00:00, -2.0, 6.0, 0.0
8.8, 8.8, 0.0, 2011-11-16 00:00:00, -2.0, 7.5, 0.0
17.3, 14.8, 2.5, 2011-11-17 00:00:00, -2.0, 7.5, 0.0
0.0, 0.0, 0.0, 2011-11-18 00:00:00, -2.0, 8.0, 0.0
0.0, 0.0, 0.0, 2011-11-19 00:00:00, -4.0, 2.0, 0.0
12.6, 2.6, 10.0, 2011-11-20 00:00:00, -5.0, 0.5, 0.0
16.4, 16.4, 0.0, 2011-11-21 00:00:00, -2.0, 15.0, 0.0
24.8, 24.8, 0.0, 2011-11-22 00:00:00, 1.0, 6.5, 0.0
3.2, 3.2, 0.0, 2011-11-23 00:00:00, 2.5, 6.0, 0.0
9.6, 9.6, 0.0, 2011-11-24 00:00:00, 0.0, 5.0, 0.0
3.8, 3.8, 0.0, 2011-11-25 00:00:00, -1.5, 7.0, 0.0
1.0, 1.0, 0.0, 2011-11-28 00:00:00, 0.0, 8.5, 0.0
8.0, 8.0, 0.0, 2011-11-29 00:00:00, 0.0, 18.0, 0.0
0.0, 0.0, 0.0, 2011-11-30 00:00:00, -1.0, 17.0, 0.0
0.0, 0.0, 0.0, 2011-12-01 00:00:00, -1.0, 3.5, 0.0
0.0, 0.0, 0.0, 2011-12-02 00:00:00, -0.5, 6.5, 0.0
0.0, 0.0, 0.0, 2011-12-03 00:00:00, -0.5, 3.5, 0.0
0.0, 0.0, 0.0, 2011-12-04 00:00:00, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 2011-12-05 00:00:00, -2.0, 4.0, 0.0
1.8, 1.8, 0.0, 2011-12-06 00:00:00, -2.0, 2.5, 0.0
0.4, 0.4, 0.0, 2011-12-07 00:00:00, -2.0, 3.5, 0.0
0.0, 0.0, 0.0, 2011-12-08 00:00:00, -1.0, 3.0, 0.0
0.0, 0.0, 0.0, 2011-12-09 00:00:00, -3.0, 3.0, 0.0
0.0, 0.0, 0.0, 2011-12-10 00:00:00, -3.0, 2.0, 0.0
0.0, 0.0, 0.0, 2011-12-11 00:00:00, -2.5, 3.0, 0.0
0.0, 0.0, 0.0, 2011-12-12 00:00:00, -3.5, 3.0, 0.0
0.0, 0.0, 0.0, 2011-12-13 00:00:00, -3.5, 2.0, 0.0
5.0, 5.0, 0.0, 2011-12-14 00:00:00, 1.0, 4.0, 0.0
8.4, 8.4, 0.0, 2011-12-15 00:00:00, 2.0, 4.5, 0.0
3.2, 3.2, 0.0, 2011-12-16 00:00:00, 2.5, 5.5, 0.0
8.4, 8.4, 0.0, 2011-12-17 00:00:00, 2.0, 8.5, 0.0
0.4, 0.4, 0.0, 2011-12-18 00:00:00, 5.0, 7.0, 0.0
11.2, 11.2, 0.0, 2011-12-19 00:00:00, 4.0, 5.5, 0.0
1.4, 1.4, 0.0, 2011-12-20 00:00:00, 4.0, 5.5, 0.0
0.0, 0.0, 0.0, 2011-12-21 00:00:00, -1.0, 4.5, 0.0
0.0, 0.0, 0.0, 2011-12-22 00:00:00, -2.0, 2.0, 0.0
17.0, 17.0, 0.0, 2011-12-23 00:00:00, -2.0, 6.0, 0.0
11.8, 11.8, 0.0, 2011-12-24 00:00:00, 3.5, 7.0, 0.0
2.0, 2.0, 0.0, 2011-12-25 00:00:00, 4.5, 8.0, 0.0
23.2, 23.2, 0.0, 2011-12-26 00:00:00, 1.0, 4.0, 0.0
29.4, 29.4, 0.0, 2011-12-27 00:00:00, 1.0, 9.0, 0.0
9.0, 9.0, 0.0, 2011-12-28 00:00:00, 4.5, 9.5, 0.0
14.0, 14.0, 0.0, 2011-12-29 00:00:00, 3.0, 9.5, 0.0
0.0, 0.0, 0.0, 2011-12-30 00:00:00, 4.0, 6.0, 0.0
17.6, 17.6, 0.0, 2012-01-02 00:00:00, 1.5, 8.0, 0.0
26.0, 26.0, 0.0, 2012-01-03 00:00:00, 5.0, 8.0, 0.0
20.0, 20.0, 0.0, 2012-01-04 00:00:00, 6.5, 9.0, 0.0
3.4, 3.4, 0.0, 2012-01-05 00:00:00, 3.5, 6.0, 0.0
1.6, 1.6, 0.0, 2012-01-06 00:00:00, 2.0, 4.0, 0.0
13.2, 13.2, 0.0, 2012-01-07 00:00:00, 1.0, 4.5, 0.0
4.0, 4.0, 0.0, 2012-01-08 00:00:00, 2.5, 7.0, 0.0
0.6, 0.6, 0.0, 2012-01-09 00:00:00, 5.5, 7.5, 0.0
0.0, 0.0, 0.0, 2012-01-10 00:00:00, 0.5, 5.5, 0.0
0.0, 0.0, 0.0, 2012-01-11 00:00:00, -2.5, 3.5, 0.0
0.0, 0.0, 0.0, 2012-01-12 00:00:00, -2.0, 4.0, 0.0
11.0, 0.0, 11.0, 2012-01-13 00:00:00, -3.5, 2.0, 0.0
1.1, 0.0, 1.1, 2012-01-15 00:00:00, -4.0, 2.5, 0.0
3.2, 0.0, 3.2, 2012-01-16 00:00:00, -4.0, 0.0, 0.0
0.0, 0.0, 0.0, 2012-01-17 00:00:00, -4.5, -0.5, 0.0
0.0, 0.0, 0.0, 2012-01-18 00:00:00, -9.0, -4.5, 0.0
3.5, 0.0, 3.5, 2012-01-19 00:00:00, -9.5, -2.5, 0.0
5.0, 5.0, 0.0, 2012-01-23 00:00:00, 0.5, 4.0, None
32.0, 32.0, 0.0, 2012-01-24 00:00:00, 0.5, 7.5, 0.0
14.2, 14.2, 0.0, 2012-01-26 00:00:00, 1.0, 5.5, 0.0
1.4, 1.4, 0.0, 2012-01-27 00:00:00, -2.0, 4.0, 0.0
21.0, 21.0, 0.0, 2012-01-28 00:00:00, 0.0, 4.0, 0.0
27.2, 27.2, 0.0, 2012-01-29 00:00:00, 1.0, 7.5, 0.0
20.8, 20.8, 0.0, 2012-01-30 00:00:00, 4.5, 7.0, 0.0
30.4, 30.4, 0.0, 2012-01-31 00:00:00, 4.0, 6.0, 0.0
0.6, 0.6, 0.0, 2012-02-01 00:00:00, 3.0, 6.0, 0.0
0.0, 0.0, 0.0, 2012-02-02 00:00:00, 1.0, 7.5, 0.0
0.0, 0.0, 0.0, 2012-02-03 00:00:00, 0.0, 9.5, 0.0
0.0, 0.0, 0.0, 2012-02-04 00:00:00, 0.0, 9.0, 0.0
0.0, 0.0, 0.0, 2012-02-05 00:00:00, 0.0, 8.0, 0.0
0.0, 0.0, 0.0, 2012-02-06 00:00:00, -0.5, 10.5, 0.0
0.2, 0.2, 0.0, 2012-02-07 00:00:00, 0.0, 13.0, 0.0
4.4, 4.4, 0.0, 2012-02-08 00:00:00, 3.0, 8.0, 0.0
6.4, 6.4, 0.0, 2012-02-09 00:00:00, 5.5, 9.5, 0.0
6.2, 6.2, 0.0, 2012-02-10 00:00:00, 6.0, 12.0, 0.0
1.0, 1.0, 0.0, 2012-02-11 00:00:00, 6.0, 9.5, 0.0
1.8, 1.8, 0.0, 2012-02-12 00:00:00, 0.0, 7.0, 0.0
2.0, 2.0, 0.0, 2012-02-13 00:00:00, 2.5, 9.0, 0.0
7.2, 7.2, 0.0, 2012-02-14 00:00:00, 2.0, 6.5, 0.0
4.4, 4.4, 0.0, 2012-02-15 00:00:00, 0.5, 5.5, 0.0
6.8, 6.8, 0.0, 2012-02-16 00:00:00, 2.0, 4.5, 0.0
28.0, 28.0, 0.0, 2012-02-17 00:00:00, 3.0, 8.5, 0.0
14.4, 14.4, 0.0, 2012-02-18 00:00:00, 2.0, 4.0, 0.0
12.4, 12.4, 0.0, 2012-02-20 00:00:00, 0.5, 6.5, 0.0
29.4, 29.4, 0.0, 2012-02-21 00:00:00, 2.5, 7.0, 0.0
0.2, 0.2, 0.0, 2012-02-22 00:00:00, 2.5, 9.5, 0.0
7.2, 7.2, 0.0, 2012-02-23 00:00:00, 0.0, 8.0, 0.0
30.0, 30.0, 0.0, 2012-02-24 00:00:00, 0.5, 6.5, 0.0
0.0, 0.0, 0.0, 2012-02-25 00:00:00, 1.5, 5.0, 0.0
0.0, 0.0, 0.0, 2012-02-26 00:00:00, -2.0, 5.0, 0.0
0.0, 0.0, 0.0, 2012-02-27 00:00:00, -5.5, 4.0, 0.0
7.8, 7.8, 0.0, 2012-02-28 00:00:00, -1.5, 6.5, 0.0
3.0, 3.0, 0.0, 2012-02-29 00:00:00, 0.0, 4.5, 0.0
26.6, 26.6, 0.0, 2012-03-02 00:00:00, 1.5, 5.0, 0.0
8.0, 8.0, 0.0, 2012-03-03 00:00:00, 2.0, 8.0, 0.0
45.6, 45.6, 0.0, 2012-03-04 00:00:00, 4.0, 7.0, 0.0
5.3, 5.2, 0.1, 2012-03-05 00:00:00, 2.0, 6.0, 0.0
0.0, 0.0, 0.0, 2012-03-07 00:00:00, -2.0, 5.0, 0.0
1.6, 1.6, 0.0, 2012-03-08 00:00:00, -1.0, 9.0, 0.0
17.0, 17.0, 0.0, 2012-03-09 00:00:00, 4.0, 6.0, 0.0
9.2, 9.2, 0.0, 2012-03-10 00:00:00, 4.0, 6.5, 0.0
1.6, 1.6, 0.0, 2012-03-11 00:00:00, 3.0, 15.5, 0.0
1.8, 1.8, 0.0, 2012-03-12 00:00:00, 1.5, 7.0, 0.0
6.6, 6.6, 0.0, 2012-03-13 00:00:00, -0.5, 3.5, 0.0
28.0, 28.0, 0.0, 2012-03-14 00:00:00, -1.0, 5.5, 0.0
27.0, 27.0, 0.0, 2012-03-15 00:00:00, 2.5, 11.5, 0.0
5.0, 5.0, 0.0, 2012-03-16 00:00:00, 1.5, 8.0, 0.0
3.4, 3.4, 0.0, 2012-03-17 00:00:00, 1.0, 8.0, 0.0
11.4, 11.4, 0.0, 2012-03-18 00:00:00, 0.0, 6.0, 0.0
9.0, 9.0, 0.0, 2012-03-19 00:00:00, -1.0, 7.0, 0.0
1.2, 1.2, 0.0, 2012-03-20 00:00:00, 1.0, 7.0, 0.0
1.2, 1.2, 0.0, 2012-03-21 00:00:00, 0.0, 7.5, 0.0
0.0, 0.0, 0.0, 2012-03-22 00:00:00, -2.0, 8.5, 0.0
0.0, 0.0, 0.0, 2012-03-23 00:00:00, 0.0, 11.5, 0.0
0.0, 0.0, 0.0, 2012-03-24 00:00:00, 1.0, 15.0, 0.0
1.0, 1.0, 0.0, 2012-03-25 00:00:00, 1.0, 16.5, 0.0
7.2, 7.2, 0.0, 2012-03-26 00:00:00, 5.5, 7.5, 0.0
6.2, 6.2, 0.0, 2012-03-27 00:00:00, 3.5, 12.5, 0.0
18.8, 18.8, 0.0, 2012-03-28 00:00:00, 5.0, 9.5, 0.0
13.0, 13.0, 0.0, 2012-03-29 00:00:00, 3.0, 9.0, 0.0
9.8, 9.8, 0.0, 2012-03-30 00:00:00, 3.0, 6.0, 0.0
18.2, 18.2, 0.0, 2012-03-31 00:00:00, 2.0, 6.0, 0.0
0.0, 0.0, 0.0, 2012-04-01 00:00:00, 0.0, 9.5, 0.0
0.0, 0.0, 0.0, 2012-04-02 00:00:00, 3.5, 12.0, 0.0
14.8, 14.8, 0.0, 2012-04-03 00:00:00, 3.5, 7.5, 0.0
0.0, 0.0, 0.0, 2012-04-04 00:00:00, -1.0, 10.5, 0.0
1.8, 1.8, 0.0, 2012-04-05 00:00:00, 2.0, 10.5, 0.0
0.2, 0.2, 0.0, 2012-04-06 00:00:00, 0.0, 12.0, 0.0
0.0, 0.0, 0.0, 2012-04-07 00:00:00, 1.0, 16.0, 0.0
0.0, 0.0, 0.0, 2012-04-08 00:00:00, 3.5, 18.5, 0.0
0.0, 0.0, 0.0, 2012-04-09 00:00:00, 4.5, 20.0, 0.0
0.0, 0.0, 0.0, 2012-04-10 00:00:00, 5.5, 17.0, 0.0
9.6, 9.6, 0.0, 2012-04-11 00:00:00, 6.0, 11.0, 0.0
9.0, 9.0, 0.0, 2012-04-12 00:00:00, 7.0, 16.5, 0.0
0.0, 0.0, 0.0, 2012-04-13 00:00:00, 4.5, 15.0, 0.0
0.0, 0.0, 0.0, 2012-04-14 00:00:00, 3.0, 14.5, 0.0
7.0, 7.0, 0.0, 2012-04-15 00:00:00, 5.0, 15.0, 0.0
2.4, 2.4, 0.0, 2012-04-16 00:00:00, 6.0, 13.5, 0.0
5.2, 5.2, 0.0, 2012-04-17 00:00:00, 3.0, 11.5, 0.0
5.6, 5.6, 0.0, 2012-04-18 00:00:00, 4.0, 11.0, 0.0
19.4, 19.4, 0.0, 2012-04-19 00:00:00, 4.5, 14.5, 0.0
0.0, 0.0, 0.0, 2012-04-21 00:00:00, 3.0, 17.0, 0.0
0.0, 0.0, 0.0, 2012-04-22 00:00:00, 8.0, 20.0, 0.0
4.4, 4.4, 0.0, 2012-04-23 00:00:00, 8.0, 19.5, 0.0
26.0, 26.0, 0.0, 2012-04-24 00:00:00, 9.5, 11.0, 0.0
33.4, 33.4, 0.0, 2012-04-25 00:00:00, 9.0, 12.5, 0.0
6.4, 6.4, 0.0, 2012-04-26 00:00:00, 7.0, 11.5, 0.0
0.0, 0.0, 0.0, 2012-04-27 00:00:00, 5.5, 12.5, 0.0
0.8, 0.8, 0.0, 2012-04-28 00:00:00, 5.5, 13.5, 0.0
17.0, 17.0, 0.0, 2012-04-29 00:00:00, 5.0, 15.0, 0.0
13.0, 13.0, 0.0, 2012-04-30 00:00:00, 6.5, 12.5, 0.0
0.6, 0.6, 0.0, 2012-05-01 00:00:00, 6.0, 13.0, 0.0
1.2, 1.2, 0.0, 2012-05-02 00:00:00, 5.0, 11.5, 0.0
11.8, 11.8, 0.0, 2012-05-04 00:00:00, 6.0, 9.0, 0.0
0.0, 0.0, 0.0, 2012-05-05 00:00:00, 4.5, 11.5, 0.0
1.0, 1.0, 0.0, 2012-05-06 00:00:00, 4.0, 16.5, 0.0
0.0, 0.0, 0.0, 2012-05-07 00:00:00, 6.0, 20.5, 0.0
0.0, 0.0, 0.0, 2012-05-08 00:00:00, 8.0, 16.5, 0.0
0.0, 0.0, 0.0, 2012-05-09 00:00:00, 3.0, 13.5, 0.0
0.0, 0.0, 0.0, 2012-05-10 00:00:00, 1.0, 14.0, 0.0
0.0, 0.0, 0.0, 2012-05-11 00:00:00, 2.0, 17.5, 0.0
0.0, 0.0, 0.0, 2012-05-12 00:00:00, 4.0, 23.5, 0.0
0.0, 0.0, 0.0, 2012-05-13 00:00:00, 7.0, 24.5, 0.0
0.0, 0.0, 0.0, 2012-05-14 00:00:00, 11.0, 26.0, 0.0
0.0, 0.0, 0.0, 2012-05-15 00:00:00, 8.5, 22.0, 0.0
0.0, 0.0, 0.0, 2012-05-16 00:00:00, 6.0, 18.0, 0.0
0.0, 0.0, 0.0, 2012-05-17 00:00:00, 3.5, 16.5, 0.0
0.0, 0.0, 0.0, 2012-05-18 00:00:00, 3.0, 15.5, 0.0
0.0, 0.0, 0.0, 2012-05-19 00:00:00, 3.5, 19.0, 0.0
25.0, 25.0, 0.0, 2012-05-20 00:00:00, 4.0, 14.5, 0.0
10.8, 10.8, 0.0, 2012-05-21 00:00:00, 10.0, 13.0, 0.0
11.0, 11.0, 0.0, 2012-05-22 00:00:00, 8.0, 10.5, 0.0
4.6, 4.6, 0.0, 2012-05-23 00:00:00, 8.5, 12.5, 0.0
0.0, 0.0, 0.0, 2012-05-24 00:00:00, 7.0, 17.0, 0.0
0.0, 0.0, 0.0, 2012-05-25 00:00:00, 6.5, 23.5, 0.0
0.0, 0.0, 0.0, 2012-05-26 00:00:00, 5.5, 24.0, 0.0
2.4, 2.4, 0.0, 2012-05-28 00:00:00, 9.0, 15.0, 0.0
0.6, 0.6, 0.0, 2012-05-29 00:00:00, 6.5, 14.5, 0.0
15.2, 15.2, 0.0, 2012-05-30 00:00:00, 8.0, 16.0, 0.0
10.8, 10.8, 0.0, 2012-05-31 00:00:00, 10.0, 14.0, 0.0
6.0, 6.0, 0.0, 2012-06-01 00:00:00, 12.0, 16.5, 0.0
3.4, 3.4, 0.0, 2012-06-03 00:00:00, 8.0, 14.0, 0.0
5.6, 5.6, 0.0, 2012-06-04 00:00:00, 6.0, 12.0, 0.0
9.4, 9.4, 0.0, 2012-06-05 00:00:00, 9.0, 11.5, 0.0
1.8, 1.8, 0.0, 2012-06-06 00:00:00, -1.0, 14.0, 0.0
23.2, 23.2, 0.0, 2012-06-07 00:00:00, 8.5, 10.5, 0.0
5.8, 5.8, 0.0, 2012-06-08 00:00:00, 6.5, 14.0, 0.0
0.0, 0.0, 0.0, 2012-06-10 00:00:00, 7.5, 15.0, 0.0
0.0, 0.0, 0.0, 2012-06-11 00:00:00, 8.0, 21.5, 0.0
3.2, 3.2, 0.0, 2012-06-14 00:00:00, 8.0, 12.0, None
10.8, 10.8, 0.0, 2012-06-15 00:00:00, 6.0, 19.0, 0.0
25.8, 25.8, 0.0, 2012-06-16 00:00:00, 13.0, 15.5, 0.0
11.6, 11.6, 0.0, 2012-06-17 00:00:00, 11.5, 15.5, 0.0
7.0, 7.0, 0.0, 2012-06-18 00:00:00, 9.0, 13.5, 0.0
0.0, 0.0, 0.0, 2012-06-19 00:00:00, 8.0, 15.5, 0.0
0.0, 0.0, 0.0, 2012-06-20 00:00:00, 7.5, 22.5, 0.0
12.4, 12.4, 0.0, 2012-06-23 00:00:00, 7.0, 19.0, 0.0
0.0, 0.0, 0.0, 2012-06-25 00:00:00, 7.5, 21.0, 0.0
1.2, 1.2, 0.0, 2012-06-26 00:00:00, 9.5, 14.0, 0.0
0.0, 0.0, 0.0, 2012-06-27 00:00:00, 8.0, 21.5, 0.0
3.2, 3.2, 0.0, 2012-06-28 00:00:00, 10.0, 23.0, 0.0
16.0, 16.0, 0.0, 2012-06-30 00:00:00, 14.0, 17.0, 0.0
11.4, 11.4, 0.0, 2012-07-02 00:00:00, None, 14.0, 0.0
6.0, 6.0, 0.0, 2012-07-03 00:00:00, 10.5, 14.5, 0.0
0.0, 0.0, 0.0, 2012-07-04 00:00:00, 7.0, 19.5, 0.0
0.0, 0.0, 0.0, 2012-07-05 00:00:00, 8.0, 23.0, 0.0
0.0, 0.0, 0.0, 2012-07-06 00:00:00, 10.0, 26.5, 0.0
0.0, 0.0, 0.0, 2012-07-07 00:00:00, 9.5, 25.5, 0.0
0.0, 0.0, 0.0, 2012-07-09 00:00:00, 15.5, 26.5, 0.0
0.0, 0.0, 0.0, 2012-07-10 00:00:00, 11.0, 24.5, 0.0
0.0, 0.0, 0.0, 2012-07-11 00:00:00, 12.0, 27.0, 0.0
0.0, 0.0, 0.0, 2012-07-12 00:00:00, 8.5, 27.5, 0.0
0.0, 0.0, 0.0, 2012-07-13 00:00:00, 14.0, 26.0, 0.0
0.0, 0.0, 0.0, 2012-07-14 00:00:00, 14.0, 26.0, 0.0
3.0, 3.0, 0.0, 2012-07-15 00:00:00, 14.0, 17.0, 0.0
0.0, 0.0, 0.0, 2012-07-17 00:00:00, 15.0, 28.0, 0.0
0.4, 0.4, 0.0, 2012-07-18 00:00:00, 14.0, 27.0, 0.0
0.8, 0.8, 0.0, 2012-07-19 00:00:00, 15.0, 26.5, 0.0
0.0, 0.0, 0.0, 2012-07-21 00:00:00, 14.0, 21.0, 0.0
13.0, 13.0, 0.0, 2012-07-23 00:00:00, 10.5, 14.0, 0.0
0.0, 0.0, 0.0, 2012-07-24 00:00:00, 12.0, 21.5, 0.0
0.0, 0.0, 0.0, 2012-07-25 00:00:00, 11.5, 25.5, 0.0
0.0, 0.0, 0.0, 2012-07-30 00:00:00, None, 25.0, 0.0
0.0, 0.0, 0.0, 2012-07-31 00:00:00, 11.0, 25.5, 0.0
0.0, 0.0, 0.0, 2012-08-01 00:00:00, 11.0, 24.0, 0.0
0.0, 0.0, 0.0, 2012-08-02 00:00:00, 13.0, 23.0, 0.0
0.0, 0.0, 0.0, 2012-08-03 00:00:00, 12.0, 28.0, 0.0
0.0, 0.0, 0.0, 2012-08-04 00:00:00, 14.0, 31.5, 0.0
0.0, 0.0, 0.0, 2012-08-06 00:00:00, 16.0, 27.0, 0.0
9.8, 9.8, 0.0, 2012-08-07 00:00:00, 12.5, 25.0, 0.0
0.0, 0.0, 0.0, 2012-08-08 00:00:00, 14.5, 19.5, 0.0
0.0, 0.0, 0.0, 2012-08-09 00:00:00, 7.0, 24.0, 0.0
0.0, 0.0, 0.0, 2012-08-11 00:00:00, 12.0, 27.0, 0.0
0.0, 0.0, 0.0, 2012-08-15 00:00:00, 14.0, 33.5, 0.0
0.0, 0.0, 0.0, 2012-08-16 00:00:00, 14.5, 32.0, 0.0
0.0, 0.0, 0.0, 2012-08-17 00:00:00, 15.5, 33.0, 0.0
0.0, 0.0, 0.0, 2012-08-18 00:00:00, 14.5, 32.5, 0.0
0.0, 0.0, 0.0, 2012-08-19 00:00:00, 14.0, 22.0, 0.0
0.0, 0.0, 0.0, 2012-08-20 00:00:00, 13.0, 25.0, 0.0
0.0, 0.0, 0.0, 2012-08-21 00:00:00, 12.5, 21.0, 0.0
0.0, 0.0, 0.0, 2012-08-22 00:00:00, None, 21.0, 0.0
2.2, 2.2, 0.0, 2012-08-23 00:00:00, 10.0, 17.0, 0.0
0.6, 0.6, 0.0, 2012-08-26 00:00:00, 9.5, 26.0, 0.0
0.0, 0.0, 0.0, 2012-08-27 00:00:00, 13.0, 23.5, 0.0
0.0, 0.0, 0.0, 2012-08-28 00:00:00, 12.0, 20.5, 0.0
0.0, 0.0, 0.0, 2012-08-29 00:00:00, 11.5, 19.5, 0.0
0.0, 0.0, 0.0, 2012-08-30 00:00:00, 12.5, 22.0, 0.0
0.0, 0.0, 0.0, 2012-08-31 00:00:00, 8.0, 22.0, 0.0
0.0, 0.0, 0.0, 2012-09-01 00:00:00, 5.5, 21.5, 0.0
0.0, 0.0, 0.0, 2012-09-03 00:00:00, 8.5, 22.5, 0.0
0.0, 0.0, 0.0, 2012-09-05 00:00:00, 10.0, 24.0, 0.0
0.0, 0.0, 0.0, 2012-09-06 00:00:00, 11.0, 27.5, 0.0
0.0, 0.0, 0.0, 2012-09-07 00:00:00, 11.0, 29.0, 0.0
0.0, 0.0, 0.0, 2012-09-08 00:00:00, 13.0, 30.0, 0.0
11.2, 11.2, 0.0, 2012-09-09 00:00:00, 13.0, 17.5, 0.0
1.8, 1.8, 0.0, 2012-09-10 00:00:00, 9.5, 17.0, 0.0
0.0, 0.0, 0.0, 2012-09-11 00:00:00, 6.0, 18.0, 0.0
0.0, 0.0, 0.0, 2012-09-12 00:00:00, 5.0, 21.5, 0.0
0.0, 0.0, 0.0, 2012-09-13 00:00:00, 8.0, 25.5, 0.0
0.0, 0.0, 0.0, 2012-09-14 00:00:00, 8.5, 25.0, 0.0
0.0, 0.0, 0.0, 2012-09-15 00:00:00, 9.5, 24.0, 0.0
0.0, 0.0, 0.0, 2012-09-16 00:00:00, 9.5, 26.0, 0.0
0.0, 0.0, 0.0, 2012-09-17 00:00:00, 10.0, 28.0, 0.0
0.0, 0.0, 0.0, 2012-09-18 00:00:00, 10.5, 26.5, 0.0
0.2, 0.2, 0.0, 2012-09-20 00:00:00, 9.5, 15.0, 0.0
0.0, 0.0, 0.0, 2012-09-21 00:00:00, 12.0, 15.0, 0.0
0.0, 0.0, 0.0, 2012-09-22 00:00:00, None, 16.0, 0.0
0.0, 0.0, 0.0, 2012-09-23 00:00:00, None, 19.5, 0.0
0.0, 0.0, 0.0, 2012-09-24 00:00:00, 10.5, 18.0, 0.0
0.0, 0.0, 0.0, 2012-09-25 00:00:00, 10.5, 20.0, 0.0
0.0, 0.0, 0.0, 2012-09-26 00:00:00, 8.0, 18.5, 0.0
1.8, 1.8, 0.0, 2012-09-27 00:00:00, 9.0, 22.0, 0.0
0.0, 0.0, 0.0, 2012-09-28 00:00:00, 12.0, 17.0, 0.0
0.0, 0.0, 0.0, 2012-09-29 00:00:00, 6.0, 19.5, 0.0
0.0, 0.0, 0.0, 2012-09-30 00:00:00, None, 18.0, 0.0
0.0, 0.0, 0.0, 2012-10-01 00:00:00, 9.0, 18.0, 0.0
0.0, 0.0, 0.0, 2012-10-02 00:00:00, 8.5, 16.0, 0.0
0.0, 0.0, 0.0, 2012-10-03 00:00:00, 3.5, 20.0, 0.0
0.0, 0.0, 0.0, 2012-10-04 00:00:00, 3.5, 21.0, 0.0
0.0, 0.0, 0.0, 2012-10-05 00:00:00, 5.5, 22.5, 0.0
0.0, 0.0, 0.0, 2012-10-06 00:00:00, 8.0, 21.5, 0.0
0.0, 0.0, 0.0, 2012-10-07 00:00:00, 6.5, 22.0, 0.0
0.0, 0.0, 0.0, 2012-10-08 00:00:00, 8.0, 21.0, 0.0
0.0, 0.0, 0.0, 2012-10-09 00:00:00, 6.5, 14.5, 0.0
0.0, 0.0, 0.0, 2012-10-10 00:00:00, 5.0, 10.0, 0.0
1.5, 1.5, 0.0, 2012-10-11 00:00:00, 8.0, 10.0, 0.0
35.2, 35.2, 0.0, 2012-10-12 00:00:00, 7.0, 11.5, 0.0
47.3, 47.3, 0.0, 2012-10-13 00:00:00, 10.0, 14.0, 0.0
29.0, 29.0, 0.0, 2012-10-15 00:00:00, 9.0, 14.0, 0.0
0.4, 0.4, 0.0, 2012-10-16 00:00:00, 6.5, 12.0, 0.0
0.0, 0.0, 0.0, 2012-10-17 00:00:00, 4.5, 12.0, 0.0
6.4, 6.4, 0.0, 2012-10-20 00:00:00, 4.5, 9.0, 0.0
0.0, 0.0, 0.0, 2012-10-21 00:00:00, 1.0, 9.0, 0.0
2.8, 2.8, 0.0, 2012-10-22 00:00:00, 2.0, 10.0, 0.0
7.0, 7.0, 0.0, 2012-10-23 00:00:00, 3.0, 7.0, 0.0
0.8, 0.8, 0.0, 2012-10-24 00:00:00, 3.0, 7.0, 0.0
0.8, 0.8, 0.0, 2012-10-25 00:00:00, 1.5, 11.0, 0.0
11.6, 11.6, 0.0, 2012-10-26 00:00:00, 5.0, 9.0, 0.0
23.2, 23.2, 0.0, 2012-10-27 00:00:00, 5.5, 9.0, 0.0
10.2, 10.2, 0.0, 2012-10-28 00:00:00, 7.0, 13.0, 0.0
16.4, 16.4, 0.0, 2012-10-29 00:00:00, 7.5, 11.5, 0.0
49.0, 49.0, 0.0, 2012-10-30 00:00:00, 9.5, 12.5, 0.0
7.2, 7.2, 0.0, 2012-10-31 00:00:00, 9.5, 13.5, 0.0
17.2, 17.2, 0.0, 2012-11-01 00:00:00, 10.0, 12.5, 0.0
9.0, 9.0, 0.0, 2012-11-02 00:00:00, 10.0, 13.0, 0.0
38.0, 38.0, 0.0, 2012-11-03 00:00:00, 10.0, 12.0, 0.0
20.4, 20.4, 0.0, 2012-11-04 00:00:00, 10.0, 14.5, 0.0
2.4, 2.4, 0.0, 2012-11-05 00:00:00, 6.0, 13.0, 0.0
10.0, 10.0, 0.0, 2012-11-06 00:00:00, 7.5, 9.0, 0.0
0.4, 0.4, 0.0, 2012-11-07 00:00:00, 4.0, 9.0, 0.0
0.0, 0.0, 0.0, 2012-11-08 00:00:00, 0.0, 10.5, 0.0
0.0, 0.0, 0.0, 2012-11-09 00:00:00, -1.5, 8.0, 0.0
0.0, 0.0, 0.0, 2012-11-10 00:00:00, -2.5, 6.0, 0.0
27.2, 27.2, 0.0, 2012-11-11 00:00:00, -2.0, 5.0, 0.0
9.6, 9.6, 0.0, 2012-11-12 00:00:00, 3.0, 7.0, 0.0
2.2, 2.2, 0.0, 2012-11-13 00:00:00, 5.5, 8.0, 0.0
3.0, 3.0, 0.0, 2012-11-14 00:00:00, 5.0, 8.5, 0.0
0.0, 0.0, 0.0, 2012-11-15 00:00:00, 1.0, 8.0, 0.0
0.0, 0.0, 0.0, 2012-11-16 00:00:00, 3.0, 7.0, 0.0
